YT_Video_ID,file_name,start_time,end_time,label,transcript
x1aSCd2T13o,LS_WILTY_EP3_truth6,323,331,truth,"he said, i think he said, it was either, what's your problem or have you got a problem. it involved the word problem, but not in a kind of, he wasn't."
x1aSCd2T13o,LS_WILTY_EP3_lie1,404,408,deception,i starred in a japanese commercial for snuff.
x1aSCd2T13o,LS_WILTY_EP3_lie4,461,465,deception,the american one goes out in japan and it's quite big because it's like endurance.
x1aSCd2T13o,LS_WILTY_EP3_lie5,975,983,deception,the main effect on this is simon groom and peter duncan once had a fight in the blue peter garden after a row over a bbc parking space.
x1aSCd2T13o,LS_WILTY_EP3_lie6,1151,1155,deception,twenty driving lessons and i still haven't passed.
x1aSCd2T13o,LS_WILTY_EP3_lie7,1229,1234,deception,"to be fair, i blame myself for failing."
x1aSCd2T13o,LS_WILTY_EP3_lie8,1350,1357,deception,i saw carol vorderman broken down at the side of the road but i didn't stop to help her as i was running a bit late.
x1aSCd2T13o,LS_WILTY_EP3_lie9,1367,1372,deception,"she didn't know at the time and i really felt bad about it because it was a flat tire, it was smoking at the..."
x1aSCd2T13o,LS_WILTY_EP3_lie10,1383,1387,deception,"well i was just, i just had to get home. sleep is very important in my life, you know."
x1aSCd2T13o,LS_WILTY_EP3_lie11,1495,1500,deception,"oh, i have received a text message from bono."
x1aSCd2T13o,LS_WILTY_EP3_lie12,1515,1521,deception,"no, it wasn't a group text, it was a specific thing, because i did a gig for a charity that had over there and he said thanks for the gig."
x1aSCd2T13o,LS_WILTY_EP3_lie13,1523,1529,deception,i sent a reply but it didn't bloom into a full-scale relationship.
x1aSCd2T13o,LS_WILTY_EP3_lie14,1576,1584,deception,"now, i have seven cats and they're called monday, tuesday, wednesday, thursday, friday, saturday and pickle."
tEYiXt-gw-g,LS_WILTY_EP4_lie1,119,124,deception,neil? i recently had an extension built by a builder called bob.
tEYiXt-gw-g,LS_WILTY_EP4_lie2,173,178,deception,
tEYiXt-gw-g,LS_WILTY_EP4_lie3,255,259,deception,i have beaten gary barlow at crazy golf.
tEYiXt-gw-g,LS_WILTY_EP4_truth1,371,376,truth,i was red room's stable boy. how old were you?
tEYiXt-gw-g,LS_WILTY_EP4_truth2,464,473,truth,"it's a good question that, because you'd think there would be, wouldn't you? but my job was stable boy and all the others went out and rode the horses. whereas i was left to muck out, hence the word stable boy. and i thought, i'll have a..."
tEYiXt-gw-g,LS_WILTY_EP4_truth3,752,757,truth,this is my good friend jill and she has fitted camilla parker bowles's undergarment.
tEYiXt-gw-g,LS_WILTY_EP4_lie4,760,766,deception,"this is jill, she's the hostess who saved my life when i choked on a peanut once."
tEYiXt-gw-g,LS_WILTY_EP4_lie6,797,802,deception,"it tells me about balloons. it's essentially, it's the thing like pops."
tEYiXt-gw-g,LS_WILTY_EP4_lie7,854,860,deception,"it's not about strength and power, it's about the actual positioning of the actual..."
tEYiXt-gw-g,LS_WILTY_EP4_lie8,868,873,deception,the show is available on youtube.
tEYiXt-gw-g,LS_WILTY_EP4_lie9,876,881,deception,"just lodge, just right in my throat and just quick as a flash, bang."
tEYiXt-gw-g,LS_WILTY_EP4_truth4,894,897,truth,this is my friend and that's who she fits. i've got no association with her.
tEYiXt-gw-g,LS_WILTY_EP4_truth5,918,921,truth,"dickers are quite regular, but every woman is united."
tEYiXt-gw-g,LS_WILTY_EP4_truth7,21,1263,truth,"tonight on would i lie to you, can he fix it? it's neil morrisey. yes, she can. it's leslie ash and their team captain, lee mack. and facing them tonight, jungle queen, miley glass. burger king, jason lanford. and their team captain, david mitchell. but first, arouse yourself into gemundious hysteria for your host, angus deaton. applause good evening and welcome to what i lie to you, 30 minutes of exposing truth and peddling lies featuring some of the country's most available talent. scientists have found that 41% of us lie in the course of an average day and apparently 59% of us lie about whether or not we lie in the course of an average day. liars tend to speak in a dull flat monotone, which means we can safely rule out anything stephen hawking ever says. we should never forget that in the bible it says, thou shalt not lie. then again it also says, a talking snake told a woman not to eat an apple. so perhaps we shouldn't pay too much attention to it. we start then tonight, not unreasonably, with round one, entitled, home truths. our panellists read out a statement about themselves, but have no idea until they turn the card over whether it's a startling truth or a complete lie. or a complete lie that one of our researchers made up this afternoon to while away the tedium. either way, they're stuck with it and it's the opposing team's task to then determine whether or not they're being sold a proverbial pup. so it's tv's neil morrissey who is first up with his home truth. neil? i recently had an extension built by a builder called bob. well, it's amusing, but is it true? well, it's... i mean, as these things go, it would be quite a small coincidence. bob is quite a normal name, isn't it? i find that just eminently plausible. and in fact, probably a very short little chuckle you and he had about him on day one. do you know, i'm actually a builder called bob. right, ok, i do the voice of bob the builder. short laugh, let us never speak of this. at any point did you say, can you fix it? and he said, yes, i can. in about six months he thought it'd be funny to turn up you know dressed as well and his mates were conforming a lot and of course it was 7 a.m when four hairy ass builders wandered in one dressed in a red and yellow czech shirt in dungarees with a yellow hat on saying hello. i'm bob the builder how we laughed yeah you think he does this all the time it just happened to be neil morris's house he's probably i told you, you paranoid nobby, this is for it! so, what are you thinking? what's your verdict? well, i think neil's doing quite well for himself. so it's quite plausible he has recently paid for an extension. i also can believe that. it would be a small lie to come on and say, i'm having some building work done. never. so is it all stacking up or are you thinking it's not really very likely? very likely. so i'm thinking i think it's possible. i'm thinking it's possible. yeah, i think we think it's true yeah, all right. that's almost unanimous right neil reveal all if you would it's a big fat lie yeah, i wish it was to myself i've already just read it neil has not recently had an extension built by a builder called bob in fact, there are no builders called bob in britain as it's not a polish name and so to jason for your home truth. i have beaten gary barlow at crazy golf. we were all hoping that would end with over the head. lee, what do you think? when was this? this was twelve years ago. and how come you were both on a crazy golf course together? i was up in blackpool and there was just a massive crazy golf just on the promenade. and i was having a game of golf and he was there with his family. so at the peak of his fame, he was playing crazy golf with his family in blackpool. and no one else had noticed him at this point. it was... this is blackpool. there's a lot of famous people. laughter crazy golf. they won. can't remember. that's a good bit of truth. did you not say he beat gary barlow? because you said over the head. my teammate has made a very good point here. you did say i beat gary barlow because i did that bad joke about beating him over the head. yes, you did. and now, so basically what's happened is jason, 12 years after the event you've remembered you beat him, and two minutes after you've said it you've forgotten. it's a memory, a funny thing, the way it works. he's lying. he's lying. he's lying. he's lying. he's lying. he's lying. he's lying. he's lying. he's lying. he's lying. he's lying. he's lying. he's lying. he's lying. he's lying. he's lying. he's lying. he's lying. he's lying. he's lying. he's lying. he's lying. he's lying. he's lying. he's lying. he's lying. he's lying. he's lying. he's lying. miniature golf as it happens gary has a handicap. he's too fat and he can't dance i've always been keen on miniature golf or as mark owen calls it golf so lee is next i was red room stable boy how old were you i was probably 16 did he ride him yes, i did actually ride him yes not in the grand national obviously you rode red rums just around the farm to give it a bit of exercise. it's not a cow, it was a horse. race horses don't live on farms, they live in stables, horse racing yards. they're very professional outfits. you don't go... you're a national winner, but i haven't got time to clean him. what, it's two chickens! horses are animals, they live in places with other animals in the country. to me, that's a farm. you want to call it a stable, i'm not interested in you wasting your breath. it's not animals, it's a stable! it was right in the middle of town, was it? it's exactly where we were. what floor did red ram live on? you gave him a bit canter down the staircase. see, you see, listen, smart-ass, listen. what's in there, listen? red ram famously actually was trained on the beach, and that's where he was trained. so did you want to be a jockey, then? yeah, eventually i wanted to be a jockey, but i wanted to start... did you try? did i try? yeah. what, are you the yts careers officer? i did my best. i mean, i got up at six and shoveled shit. how on do you want me to try? i'm sat on the horse risking me life, yeah. i want to make a jockey. well, you just haven't tried. you are quite tall for a jockey. i am, yes, very tall for a jockey. that's right. now, you know the answer to the question, why didn't you become a jockey? are there any councils, though, about who they let on their absolute pride horses just in case they get the bad technique? well, as it happens, it's a good question, that, because you'd think there would be, wouldn't you? but my job was stable boy, and all the others went out and rode the horses, whereas i was left to muck out, hence the word stable boy, i thought i'll have a quick go on that so i jumped on his back rode the finish to the grand national did the commentary as the horse ate his hay and the boss's son caught me as i was going and it's hats off for the tremendous reception why wouldn't they come the boss's son caught you i was disciplined in a way that only a stable boy of 16 camera you don't think it's true, i don't think it's true. you don't think it's true either we think it's a lie. it's a lie. okay. let's see how correct you were it is in fact the truth. applause josh ruhm is true. applause it's true, lee was red ruhm's stable boy. red ruhm was put out to stud after his career ended. he sired several moderately successful horses and amy winehouse. laughter so at the end of this first ordeal, it's david's team who are experiencing one or two teething problems, trailing as they are, 3-1. applause the next round is called ring of truth, and it's an idea so simple that even the panelists virtually understand it. our teams are given a solid gold celebrity fact and must basically decide whether it's bona fide or pure baloney. so true or otherwise, gwyneth paltrow said, i would rather die than let my kid eat cup of soup. see, that is an amazingly weird thing to say, isn't it? although not as weird, of course, as if there'd have been a big pause between the word eat and cop. i would rather die than let my kid eat cup of soup? that would be a really weird thing to say wouldn't it? that would be strange wouldn't it? fortunately she didn't say that. she didn't? no. how would cup of soup find its way into the realms of gwyneth paltrow's life? she was on a film set. so she was obviously given it whilst filming on an english film. she actually said who eats this stuff? and what was the reply? lots of the british public do. yank. nobody eats it anyway, surely people drink it. yes, i was gonna say, was she told that it's usually diluted in water? laughter otherwise, she would kind of go, this is choully. what is this, future food? i'll give it a go. laughter and applause what's her husband's name again? that famous bloke? chris martin, yes. yeah, he's in the band. does he like cup of soup? do we know anything about him? of course, everyone knows chris martin likes a cup of soup. are you mad? he has all the flavours written on the back of his hand. laughter chris martin say a while back on the back of one of his album sleeves he said for every album that we make we're gonna plant a tree sort of all the paper that we've wasted making this cd and i just thought to myself. can't you just cut out the middle man? just stop making cds every album they make you make they planted i mean they would they make an album once every one or two years four trees my dad plants more trees than that and he hasn't released an album in years so do you think gwyneth is likely to have said this? yeah, i probably think so. i think it's true. yeah, i'm a huge lesbian. i can hear her american. i mean, they call their daughter apple. they're quite sort of healthy people. well, bachelors claim that there are no additives in kappa soup. that's the company that makes it, not just unmarried men. unmarried men who rely on kappa soup for their whole diet. so actually, there's no additives. it's bloody healthy, actually. knocks back the loneliness if you put whiskey in it. maybe you could give us some kind of conclusion as to whether you think this is true or not. i don't think it's true. do you think it's true? no, i don't think it's true. we think it's a lie. they're saying it's a lie. lee? i think it's true. okay, true. we're saying it's true? it is true. absolutely right. gwyneth paltrow would rather die than let her child eat cup of soup. in fact, any child of gwyneth's is more likely to be named cup of soup than served it. the next round goes by the curiously abridged title of this is my, in which david's team all claim to have a close association with tonight's special guest person. the task for lee's team, should they choose to accept it, is to identify which of them is for real. so please welcome this week's special guest person, jill. now, david, perhaps you'd like to explain how you know jill. yes, this is jill, the hypnotherapist who cured me of my fear of balloons. okay, mylene, what's jill to you? this is my good friend jill, and she has fitted camilla parker bowles' underwear. and finally, jason, your relationship with jill. this is jill, she's the air hostess who saved my life when i choked on a peanut once. so there you are. a balloon therapist if we believe david, an underwear fitter to the royals if we believe mylene, or a life-saving air hostess according to jason. what is the thing about a balloon which is so frightening? well i'm a bit better about it now. thank god you're able to talk about it. is it the fact that they might go bang in your face? i'm trying to share here. the thing that scares me about balloons is essentially that they might pop. to be fair, that's not an irrational fear if it's a hot air balloon, is it? no. but frankly, if i had a phobia about hot air balloons, i would manage to limp through life. it's terrible, because i get to work by hot air balloon as well. i'm just screaming the whole time. i can't, you know, i have to put the radio on. no. it's, you know, everyday party balloons. right. have, since i was very young, scared the shit out of me because they might pop. so did you go to parties as a kid and cry? yes. and then i wouldn't go to parties as a kid and my parties, there were no balloons. right. i want to know about the peanut in the throat and the possible heimlich. i mean, how did you, how were you saved? at heimlich, yeah. oh, you've helped him out there, haven't you? does she look strong enough? the heimlich, it's not about strength and power, it's about the actual positioning of the actual, right there in the diaphragm. oh, you're a doctor as well? yeah. all right, tell me which flight were you on? i was flying manchester to gatwick, and i sat near the front, i sat near the front for that extra bit of leg room, and luckily the woman's actually sat opposite you, right? god bless her, right? and as i was sort of eating these peanuts, one of them just lodged right in my throat. and just quick as a flash, bang, jill was up. don't say bang in front of david. scare the life out of him. what's your association with camilla parker's, bowles' gusset manufacturer? she's my friend, and that's who she fits. i've got no association with camilla, but this is my friend jill. she doesn't fit your corsets necessarily? um, has done. it is a common thing having underwear fitters. do you have an underwear fitter leslie? i do actually, they're here now. no you're lying. little jimmy cranky's down there working his arse off. they actually sort of make to order. they go round and fit you up and... i think knickers are quite regular but every woman as you know goes up and down in their underwear and so... sorry. laughter just saying. applause so i need to press you for an answer here, lee. is this person david's balloon shrink, mylean's regal-bask fitter, or jason's selfless stewardess? i think it's the stewardess. although i think he's a bare-faced liar, i just think he's telling the truth on this. i don't believe jason has ever allowed anything to be stuck halfway before it gets down here. he's not a nitty, he's from the north, and those peanuts are free. yeah. i love the balloon thing, because it's just so sweet. i like the sweetness of it, yes. okay, you are the team captain, lee. you have to make a decision of some sort. alright then. i'm gonna go with leslie then and say that, bizarrely, the balloon story just might be in a crazy sort of way. okay, you're opting for david's balloon shrink. jill, perhaps you'd like to tell us who you really are. i'm jill kenton. i'm mylene class's friend, and i do fit camilla. laughter and applause not very, no. yes. yes, indeed. jill is mylene's purveyor of pants to the royals. well done, and thank you for coming. jill kenton. applause yes, jill has fitted camilla parker-bowles underwear. now she's in the royal family, of course. camilla has to be rather more frugal when she gets bored with her lacy underwear. it's handed down to prince edward. and so do telly tales around in which classic tv shows of yesteryear are resurrected for our viewing pleasure. and lee's team then intrigues us with an additional related fact this week. our specialist area is saturday morning children's tv, a world where men's knitwear plummeted new depths and disaster was always just a haircut away. so lee is up with his fact loosely related to these well-known pop critics. that's pepsi and shirley and heartache. mrs thatcher, what about you? i didn't think it sounded like heartache at all. i thought the nearest it got to heartache was that almost bally bit, you know, with several people standing up in the background moving. that was the nearest to heartache. otherwise it was thump, thump, thump. i accept very professional, but nothing like heartache. yes, a lot of, yes, good voices. professional production, but not quite what i would expect of heartache. i would say three. three, yes. were you for you? would you dance to it? no, i wouldn't, because there was no melody. there certainly was rhythm. you could do a movement to it. you could do a movement to any rhythm. you could do a movement to a drum without having any song. but there was no melody and no heartache. betsy and shirley not quite cutting it for mrs. thatcher there. she was always more of a guns n' roses fan. anyway, lee, what is your related fact to that clip? did you know that mike reed often does a musical turn at the tory party conference? and last year it was a ten minute political rap. do you notice how the whole mood has dropped since we saw a clip of margaret thatcher? nobody wants to live anymore. oh yeah, i remember that bitch. yeah. so what bit of the tory? is this like the main assembly bit? yes. after the shadow chancellor's done his speech? now as usual, what you're all here for, mike reid's ten minute rap. yeah, but you've got to remember that tories are a bit stuffy and boring, aren't they? yeah, i mean they're stuffy and boring, but they're not, you know, complete morons. i think it's true because the tory party are so out of sync with reality, that that's the sort of thing that they might go, mike reed's very popular, isn't he? or what might read? it all makes sense. i don't think they can be that out of sync with reality and still know where parliament is. i don't think it's true. i just don't think it's true. i'm prepared to go with that. you're the captain. we think it's a lie. you're saying it's a lie, okay. let's find out if you're right, lee. it actually is true. oh! applause oh! how? it's a very hard answer to be honest. i'm sorry. how are they ever going to get back into office? are they trying? is it match-mixing? you know, is someone bribing them to be terrible at politics? mike reed, ten minutes, rapping. what the f*** is that? democracy in this country. but, but, but, but, but, you know, the reason, the reason tony blair can start wars for no, you know, without asking people, is because there's no opposition. you know, it's their fault, it's mike green's fault. the deaths of our servicemen are on his conscience. i do... sorry, sorry david, i've made a mistake, it's false. sorry. no, it is true. i do hope mike reed is watching this. yes, he does traditionally round off the tory party conference with a song. it saves security having to usher people out of the building. so at the end of that round, it's lee's team for whom the future's bright, leading as they do 7-5. and so joyously we come to the final round, some quick-fire truths and or lies for our panellists. panelists and remember they still have no idea what's written on the other side of the card sensational truth or utter tosh starting now leslie i have been banned from streatham ice rink"
tEYiXt-gw-g,LS_WILTY_EP4_truth8,1290,1293,truth,someone had moved the sign saying...
tEYiXt-gw-g,LS_WILTY_EP4_truth9,1295,1299,truth,me and geraldine hellard just thought we'll go up there anyway.
tEYiXt-gw-g,LS_WILTY_EP4_truth11,1369,1373,truth,"a girl being held up, tossed down to the street in our sheepskin coat."
tEYiXt-gw-g,LS_WILTY_EP4_lie10,1422,1428,deception,i have formulated a five-point plan for surviving if i were in prison.
tEYiXt-gw-g,LS_WILTY_EP4_lie11,1434,1438,deception,"okay, one i have to use the fact that i've got a degree."
tEYiXt-gw-g,LS_WILTY_EP4_lie12,1442,1447,deception,"secondly, i have to in some way find someone who is physically strong to try and..."
tEYiXt-gw-g,LS_WILTY_EP4_lie13,1456,1460,deception,i have to make sure that this person isn't a person who will...
tEYiXt-gw-g,LS_WILTY_EP4_lie14,1470,1474,deception,i'm going to try to get a cigarette so that i can sell them to others.
tEYiXt-gw-g,LS_WILTY_EP4_lie15,1496,1501,deception,i formulated this when i was a late teenager and i...
tEYiXt-gw-g,LS_WILTY_EP4_lie16,1614,1620,deception,"i have never eaten an apple, not even taken a bite."
n4O2BqU4Gug,LS_WILTY_EP5_truth1,140,145,truth,you place it in your hand. you lift it up.
n4O2BqU4Gug,LS_WILTY_EP5_truth2,174,178,truth,years ago when i danced a lot more.
n4O2BqU4Gug,LS_WILTY_EP5_truth3,184,187,truth,the worst ladies is there than to see an arm.
n4O2BqU4Gug,LS_WILTY_EP5_truth4,218,222,truth,i have a really good squirt of i do squirt straight away.
n4O2BqU4Gug,LS_WILTY_EP5_truth5,262,266,truth,i used to proofread dictionaries for a living.
n4O2BqU4Gug,LS_WILTY_EP5_truth7,288,293,truth,i have to say what was weird about it is that because it was so boring i became a huge hypochondriac.
n4O2BqU4Gug,LS_WILTY_EP5_lie1,375,378,deception,i was a contestant on junior mastership.
n4O2BqU4Gug,LS_WILTY_EP5_lie2,408,414,deception,"a bit of milk, mix it all in and then what i like to call the special ingredient, like mammoth sauce and ragu. i'll never tell."
n4O2BqU4Gug,LS_WILTY_EP5_lie4,544,548,deception,"we went off to a canal, uh, to make sandwiches."
n4O2BqU4Gug,LS_WILTY_EP5_lie5,736,740,deception,"i'm the 16th earl of westmoreland. went like that back at us and we went, good comeback."
n4O2BqU4Gug,LS_WILTY_EP5_lie6,1143,1148,deception,"you're probably taking the whole, when i said they were dancing, you're probably, you know, in your head you're thinking like a routine here."
n4O2BqU4Gug,LS_WILTY_EP5_truth10,1317,1325,truth,actually it dates back to the middle ages where evidently seven christians slept in a cave for 200 years.
n4O2BqU4Gug,LS_WILTY_EP5_truth13,1490,1493,truth,the parents decided to give him away and didn't want to tell him.
n4O2BqU4Gug,LS_WILTY_EP5_lie7,1530,1534,deception,as a teenager i had a poster of margaret thatcher on my bedroom.
n4O2BqU4Gug,LS_WILTY_EP5_truth14,1593,1597,truth,i killed a falcon while playing golf.
n4O2BqU4Gug,LS_WILTY_EP5_lie8,1652,1655,deception,computer it just needed a
Svljl0kN2HE,LS_WILTY_EP6_truth1,122,125,truth,i have eaten a diamond.
Svljl0kN2HE,LS_WILTY_EP6_truth2,132,137,truth,in my pudding and he was so rat-ass by pudding he forgot to tell me and i ate the whole...
Svljl0kN2HE,LS_WILTY_EP6_truth3,168,171,truth,and he got rat arsed and then i ate the diamond. end of.
Svljl0kN2HE,LS_WILTY_EP6_truth4,178,184,truth,"it wasn't just after, it was on the way back to while we were walking along the seine."
Svljl0kN2HE,LS_WILTY_EP6_truth5,191,196,truth,"no, because i then went through heathrow airport and it went bring bring bring bring take off everything."
Svljl0kN2HE,LS_WILTY_EP6_lie1,279,284,deception,i can identify any breed of dog just by hearing it growl.
Svljl0kN2HE,LS_WILTY_EP6_lie2,727,731,deception,"we've passed out at the top of mont blanc because the altitude, the air was so thin."
Svljl0kN2HE,LS_WILTY_EP6_lie3,733,737,deception,down with the party you are guiding down the peak.
Svljl0kN2HE,LS_WILTY_EP6_truth6,745,749,truth,here's my old boss who taught me how to call bingo.
Svljl0kN2HE,LS_WILTY_EP6_lie5,781,785,deception,"it was at the top down, that's where i passed out, because the altitude was so thin."
Svljl0kN2HE,LS_WILTY_EP6_truth7,1121,1129,truth,it showcased a toaster connected to the internet that burned a weather forecast into your toast.
Svljl0kN2HE,LS_WILTY_EP6_lie6,1346,1352,deception,i once pushed a man in a lake for following me shouting only me.
Svljl0kN2HE,LS_WILTY_EP6_lie7,1438,1443,deception,i bumped off school to go to london with a boy called dick whittington.
Svljl0kN2HE,LS_WILTY_EP6_truth9,1577,1580,truth,somebody was interested in the blue bits in the...
Svljl0kN2HE,LS_WILTY_EP6_truth11,1619,1622,truth,and i didn't meet the cheese people.
E8DlNckBUFQ,LS_WILTY_EP7_truth2,155,158,truth,vvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvv
E8DlNckBUFQ,LS_WILTY_EP7_lie1,237,241,deception,"when i was a dj i used to, i was younger so..."
E8DlNckBUFQ,LS_WILTY_EP7_lie4,413,417,deception,my nickname at school was mr custard.
E8DlNckBUFQ,LS_WILTY_EP7_lie7,951,958,deception,this is viva. she is my ex-girlfriend. she dumped me when i got her for christmas a talk.
E8DlNckBUFQ,LS_WILTY_EP7_truth3,963,969,truth,this is viva. she was my arch-rival in rhythmic gymnastics.
E8DlNckBUFQ,LS_WILTY_EP7_lie8,973,979,deception,"this is viva. she tried to teach me to swim when i was 30, but it didn't work."
E8DlNckBUFQ,LS_WILTY_EP7_truth4,990,993,truth,rhythmic gymnasts use women's hoops.
E8DlNckBUFQ,LS_WILTY_EP7_truth5,997,1001,truth,it's a form of gymnastics which has its own...
E8DlNckBUFQ,LS_WILTY_EP7_lie9,1117,1122,deception,i moved to brighton and i lived in a flat in the
E8DlNckBUFQ,LS_WILTY_EP7_lie10,1147,1151,deception,"i looked at the sea and i thought, oh my god, i'm terrified of the water."
E8DlNckBUFQ,LS_WILTY_EP7_lie11,1163,1168,deception,"this was the... well, in 1991, in between my..."
E8DlNckBUFQ,LS_WILTY_EP7_lie12,1173,1176,deception,"we met at gateway supermarket, which was my office."
E8DlNckBUFQ,LS_WILTY_EP7_lie13,1191,1199,deception,it was partly to do with the torch. also it might be something to do with the fact that i didn't go up to 18th birthday party because i hated all of her
E8DlNckBUFQ,LS_WILTY_EP7_truth6,1214,1219,deception,try and form relationships with people that are based on more than just sex and drinking.
E8DlNckBUFQ,LS_WILTY_EP7_truth7,1333,1338,truth,i believe disaster will occur if i don't adhere to my special alarm clock.
E8DlNckBUFQ,LS_WILTY_EP7_truth8,1358,1361,truth,the clocks are independent and i have to turn...
E8DlNckBUFQ,LS_WILTY_EP7_truth9,1365,1370,truth,the show is a production of the british comedy show.
E8DlNckBUFQ,LS_WILTY_EP7_truth10,1449,1453,truth,i check for monsters before i go to bed.
E8DlNckBUFQ,LS_WILTY_EP7_truth11,1532,1537,truth,you're on. i was voted the 47th sexiest man in the world.
E8DlNckBUFQ,LS_WILTY_EP7_truth12,1607,1611,truth,i was voted the 88th sexiest man in the world.
E8DlNckBUFQ,LS_WILTY_EP7_truth13,1616,1619,truth,who? it was the readers of...
UjeLRqCA53Q,LS_WILTY_EP9_lie1,131,136,deception,i was the ringmaster and she pretended to be all numbers of animals.
UjeLRqCA53Q,LS_WILTY_EP9_lie2,149,152,deception,i was 14. she was 12.
UjeLRqCA53Q,LS_WILTY_EP9_lie3,155,158,deception,"we did it on stage, somewhere up..."
UjeLRqCA53Q,LS_WILTY_EP9_lie4,193,196,deception,just your traditional cinderella pantomime.
UjeLRqCA53Q,LS_WILTY_EP9_lie5,281,285,deception,i had an interview at mi5 to be a spy.
UjeLRqCA53Q,LS_WILTY_EP9_lie6,294,298,deception,"it's on the south bank now, but that building wasn't finished at the time. so it was a meeting in melbourne."
UjeLRqCA53Q,LS_WILTY_EP9_lie7,6,364,deception,"tonight, or would i lie to you, he's got an allergy. it's david baddiel. that deserves an apology. and their team captain, david mitchell! and facing them tonight, i don't believe it! it's jimmy carr! now, that's out of the way. here's richard wilson! and their team captain, lee mack! but first, imitate a gas leak and bring the house down for your host, angus deaton! cheering and applause angus beacon! good evening and welcome to would i lie to you? the show with more fibs than pinocchio updating jonathan aitken's wikipedia page. of course the most common place to lie is on a cv and i should know speaking as nbc's leading weatherman for the past 12 years and people have a tendency to try and appear more intelligent by claiming to have read books they haven't read or in the case of jordan, to have written books they haven't read so after much thought, consideration and a power planning meeting, it was decided we should start with round one, home truths our panellists take it in turns to read the card in front of them this may contain a true fact or a load of nonsense that we've just made up on their behalf the other side then sift through the evidence, deduce the real truth and generally try and look like they know what they're doing maureen is the first to stick her head above the parapet, so maureen if you would. okay. surprise us all. yes, i once worked as part of a circus double act which was called franco and tutti. professionally? yep. you got paid for it. i did. so what was the double act called again? franco and tutti. and you were? franco. can you describe the act? yeah, i was the ringmaster and she pretended to be all numbers of animals. all numbers of animals? all numbers? well, like what? well, she pretended to be an elephant, she pretended to be a prancing horse. right, lee, we're not trying to book the act, we're just trying to... how old were you? i was 14, she was 12. it was child labour? when i said professional, we did it on stage, somewhere up north in the pantomime. where abouts up north? in hull. you so said that as i'm the expert on the north. there was a place called hull. this sounds like it might be true. yeah. we've won this thing to go on the panto. you won a competition to go to hull? no, no. what was the second prize? no, i was just saying. so you weren't paid for it? yes, we were. you were paid for it? well, we were given food. laughter were you given, like, buns when you were an elephant? laughter what was the name of the panto? the panto was just your traditional cinderella pantomime. and how many shows...? not that traditional, cos in the middle of it a ringmaster came on, and a girl dressed as an elephant and then a donkey. the old traditional pantomime of cinderella. in pantomimely, they do mess around with the story a bit. yeah, they do, but not in traditional pantomime. in the story of cinderella, there's no bloke dressed as a woman. you know, in the fairy tale, pantomime itself is already screwing around with the story. they're having a little bit of a circus bit. it's just a bit of fun. i saw a panto, they had a laser light show. what do you think, richard? i think she's changed her story. she said she was being paid for it initially. it was professional. but it was a professional show. she might be telling the truth, but getting a bit confused. it's true. it's maureen lippmann. so what do you think, team captain? i'm saying it is a lie. maureen, gospel or garbage? it is in fact a lie. yep, it's a lie. maureen was not part of a circus double act called franco and tutti. a recent report cleared circuses of being cruel to animals, but found them guilty of cruelty to audiences. and many feel that there's no need to pay £20 to see people falling over each other, throwing knives and wearing ridiculous amounts of makeup when you can just visit basildon on a friday night. so, jimmy, your turn to shock us all. oh, right, ok. oh, there you go. i had an interview at mi5 to be a spy. where's mi5, jimmy? where's mi5? yeah. well, it's on the south bank now, but that building wasn't finished at the time. so it was a meeting in milbank. what was it? like a planning meeting? like a planning meeting? no, i wasn't going to build a headquarters. the fact the building wasn't finished. we're thinking of setting up a big organisation of spies. loads of guns and handcuffs and itching powder. we don't know how we're going to use that, but it's all fun. and we're building a huge crazy building on the south bank, which is actually mi6, but never mind. laughter applause can i say i'm worried now that you know a bit much about it, and you really do seem like a spy, i think, because you're posh and a tiny bit gay, even though you're not. laughter hang on, david. i'll stop you there. poshing a little bit gay? laughter what are you talking about, man? this is like spartacus. no, i'm posh and a little bit gay! you're the least posh little bit gay of anyone in the world, emily jimmy how do you get approach? how did you get approached? i got approached by an english tutor at cambridge and this guy mckendrick approached me and said would you be?"
UjeLRqCA53Q,LS_WILTY_EP9_truth2,514,517,truth,scary spice and sporty spice.
UjeLRqCA53Q,LS_WILTY_EP9_truth3,550,555,truth,"just to be honest, i was only really interested in melanie b. it was at the four seasons hotel."
UjeLRqCA53Q,LS_WILTY_EP9_truth6,908,915,truth,this is della and i danced on my dancer size fitness video.
UjeLRqCA53Q,LS_WILTY_EP9_lie8,919,925,deception,"you know della? this is della, the estate agent who accidentally locked me in a house after a viewing."
UjeLRqCA53Q,LS_WILTY_EP9_truth7,981,985,truth,"we did drive, we did boogie woogie."
UjeLRqCA53Q,LS_WILTY_EP9_truth8,993,996,truth,the idea was to get young people interested in dance and get...
UjeLRqCA53Q,LS_WILTY_EP9_lie9,1032,1037,deception,i pronate. i've got extraordinarily flat feet. so i have to wear orthotics and i get...
